"DATETIME","ROWID","CURRENT_AMP","VOLTAGE_VOLT","POWER_KW","PANELTEMPERATURE_C","INVERTER_TEMPERATURE_C","AMBIENTTEMPERATURE_C","GLOBALTILTEDIRRADIANCE_WM2","GLOBALHORIZONTALIRRADIANCE_WM2","MODULE_ALL_TOTALPOWER_KW"
2021-06-02-16.50.00.000000,1630,628.3,654.0,394.9,56.7,62.33,49.5,797.2,850.5,1886.95
2021-06-02-16.55.00.000000,1631,617.5,657.8,389.9,56.6,62.24,49.5,782.2,836.4,1863.4
2021-06-02-17.00.00.000000,1632,606.1,660.7,384.7,56.6,62.24,49.5,766.7,821.6,1838.54
2021-06-02-17.05.00.000000,1633,592.8,663.8,378.6,56.3,61.94,49.4,749.3,804.9,1809.23
2021-06-02-17.10.00.000000,1634,580.0,665.2,371.7,56.0,61.58,49.3,729.7,785.3,1776.24
2021-06-02-17.15.00.000000,1635,566.0,667.1,363.9,55.7,61.22,48.9,705.5,761.4,1738.86
2021-06-02-17.20.00.000000,1636,544.4,670.9,351.5,55.3,60.79,48.2,672.8,728.4,1679.51
2021-06-02-17.25.00.000000,1637,513.7,675.1,333.8,54.8,60.23,47.5,633.2,688.7,1595.03
2021-06-02-17.30.00.000000,1638,477.2,678.7,311.6,54.1,59.51,46.9,586.8,641.5,1488.95
2021-06-02-17.35.00.000000,1639,439.8,681.7,288.6,53.6,58.97,46.5,538.8,592.7,1378.9
2021-06-02-17.40.00.000000,1640,403.2,683.5,265.0,53.1,58.44,46.9,489.4,541.7,1266.02
2021-06-02-17.45.00.000000,1641,365.3,685.9,240.8,52.7,57.96,47.6,441.1,491.5,1150.72
2021-06-02-17.50.00.000000,1642,328.9,687.3,217.0,52.2,57.37,48.2,395.1,443.0,1036.7
2021-06-02-17.55.00.000000,1643,291.6,689.6,193.3,51.4,56.54,48.0,350.4,395.5,923.53
2021-06-02-18.00.00.000000,1644,253.6,693.4,169.2,50.5,55.58,47.6,306.9,348.7,808.46
2021-06-02-18.05.00.000000,1645,217.0,696.0,145.3,49.6,54.56,46.9,265.2,303.1,694.27
2021-06-02-18.10.00.000000,1646,181.3,699.1,121.8,48.6,53.45,46.2,225.1,258.8,581.85
2021-06-02-18.15.00.000000,1647,147.3,700.6,99.1,47.5,52.27,45.3,187.0,216.3,473.55
2021-06-02-18.20.00.000000,1648,114.5,701.7,77.5,46.4,51.0,44.7,151.0,175.8,370.15
2021-06-02-18.25.00.000000,1649,87.7,700.5,59.4,45.5,50.06,44.2,120.6,141.2,283.92
2021-06-02-18.30.00.000000,1650,73.7,699.2,49.9,45.0,49.47,43.8,103.8,121.9,238.29
2021-06-02-18.35.00.000000,1651,61.3,697.4,41.3,44.6,49.02,43.6,88.7,104.6,197.09
2021-06-02-18.40.00.000000,1652,0.0,0.0,0.0,41.2,39.96,45.6,0.0,0.0,0.0
2021-06-02-18.45.00.000000,1653,0.0,0.0,0.0,40.5,39.28,44.8,0.0,0.0,0.0
2021-06-02-18.50.00.000000,1654,0.0,0.0,0.0,39.8,38.61,44.1,0.0,0.0,0.0
2021-06-02-18.55.00.000000,1655,0.0,0.0,0.0,39.1,37.93,43.3,0.0,0.0,0.0
2021-06-02-19.00.00.000000,1656,0.0,0.0,0.0,38.4,37.25,42.5,0.0,0.0,0.0
2021-06-02-19.05.00.000000,1657,0.0,0.0,0.0,37.7,36.61,41.8,0.0,0.0,0.0
2021-06-02-19.10.00.000000,1658,0.0,0.0,0.0,37.1,35.96,41.0,0.0,0.0,0.0
2021-06-02-19.15.00.000000,1659,0.0,0.0,0.0,36.4,35.32,40.3,0.0,0.0,0.0
2021-06-02-19.20.00.000000,1660,0.0,0.0,0.0,35.7,34.67,39.5,0.0,0.0,0.0
2021-06-02-19.25.00.000000,1661,0.0,0.0,0.0,35.1,34.02,38.8,0.0,0.0,0.0
2021-06-02-19.30.00.000000,1662,0.0,0.0,0.0,34.4,33.38,38.1,0.0,0.0,0.0
2021-06-02-19.35.00.000000,1663,0.0,0.0,0.0,33.7,32.73,37.3,0.0,0.0,0.0
2021-06-02-19.40.00.000000,1664,0.0,0.0,0.0,33.1,32.09,36.6,0.0,0.0,0.0
2021-06-02-19.45.00.000000,1665,0.0,0.0,0.0,32.4,31.44,35.8,0.0,0.0,0.0
2021-06-02-19.50.00.000000,1666,0.0,0.0,0.0,31.7,30.8,35.1,0.0,0.0,0.0
2021-06-02-19.55.00.000000,1667,0.0,0.0,0.0,31.1,30.15,34.4,0.0,0.0,0.0
2021-06-02-20.00.00.000000,1668,0.0,0.0,0.0,30.4,29.5,33.6,0.0,0.0,0.0
2021-06-02-20.05.00.000000,1669,0.0,0.0,0.0,30.3,29.39,33.5,0.0,0.0,0.0
2021-06-02-20.10.00.000000,1670,0.0,0.0,0.0,26.6,25.77,29.4,0.0,0.0,0.0
2021-06-02-20.15.00.000000,1671,0.0,0.0,0.0,26.2,25.42,28.9,0.0,0.0,0.0
2021-06-02-20.20.00.000000,1672,0.0,0.0,0.0,25.8,25.07,28.5,0.0,0.0,0.0
2021-06-02-20.25.00.000000,1673,0.0,0.0,0.0,25.5,24.72,28.1,0.0,0.0,0.0
2021-06-02-20.30.00.000000,1674,0.0,0.0,0.0,25.1,24.37,27.7,0.0,0.0,0.0
2021-06-02-20.35.00.000000,1675,0.0,0.0,0.0,24.8,24.02,27.3,0.0,0.0,0.0
2021-06-02-20.40.00.000000,1676,0.0,0.0,0.0,24.4,23.67,26.9,0.0,0.0,0.0
2021-06-02-20.45.00.000000,1677,0.0,0.0,0.0,24.0,23.32,26.5,0.0,0.0,0.0
2021-06-02-20.50.00.000000,1678,0.0,0.0,0.0,23.7,22.97,26.1,0.0,0.0,0.0
2021-06-02-20.55.00.000000,1679,0.0,0.0,0.0,23.3,22.62,25.7,0.0,0.0,0.0
2021-06-02-21.00.00.000000,1680,0.0,0.0,0.0,23.0,22.27,25.3,0.0,0.0,0.0
2021-06-02-21.05.00.000000,1681,0.0,0.0,0.0,22.7,22.01,25.0,0.0,0.0,0.0
2021-06-02-21.10.00.000000,1682,0.0,0.0,0.0,22.4,21.74,24.7,0.0,0.0,0.0
2021-06-02-21.15.00.000000,1683,0.0,0.0,0.0,22.1,21.48,24.4,0.0,0.0,0.0
2021-06-02-21.20.00.000000,1684,0.0,0.0,0.0,21.9,21.21,24.1,0.0,0.0,0.0
2021-06-02-21.25.00.000000,1685,0.0,0.0,0.0,21.6,20.95,23.8,0.0,0.0,0.0
2021-06-02-21.30.00.000000,1686,0.0,0.0,0.0,21.3,20.68,23.5,0.0,0.0,0.0
2021-06-02-21.35.00.000000,1687,0.0,0.0,0.0,21.0,20.42,23.2,0.0,0.0,0.0
2021-06-02-21.40.00.000000,1688,0.0,0.0,0.0,20.8,20.15,22.9,0.0,0.0,0.0
2021-06-02-21.45.00.000000,1689,0.0,0.0,0.0,20.5,19.89,22.6,0.0,0.0,0.0
2021-06-02-21.50.00.000000,1690,0.0,0.0,0.0,20.2,19.62,22.3,0.0,0.0,0.0
2021-06-02-21.55.00.000000,1691,0.0,0.0,0.0,20.0,19.36,22.0,0.0,0.0,0.0
2021-06-12-17.55.00.000000,4523,83.1,710.9,56.9,45.2,49.68,43.9,104.0,123.1,264.81
2021-06-12-18.00.00.000000,4524,74.1,709.2,50.5,45.7,50.24,44.9,92.3,109.5,235.34
2021-06-12-18.05.00.000000,4525,67.9,705.8,46.0,45.8,50.33,45.1,84.1,99.9,214.36
2021-06-12-18.10.00.000000,4526,63.5,703.0,43.0,45.8,50.38,45.1,78.5,93.3,200.24
2021-06-12-18.15.00.000000,4527,60.3,695.7,40.7,46.1,50.67,45.1,73.7,87.8,189.41
2021-06-12-18.20.00.000000,4528,0.0,0.0,0.0,31.8,30.88,35.2,0.0,0.0,0.0
2021-06-12-18.25.00.000000,4529,0.0,0.0,0.0,31.6,30.61,34.9,0.0,0.0,0.0
2021-06-12-18.30.00.000000,4530,0.0,0.0,0.0,31.3,30.33,34.6,0.0,0.0,0.0
2021-06-12-18.35.00.000000,4531,0.0,0.0,0.0,31.0,30.05,34.3,0.0,0.0,0.0
2021-06-12-18.40.00.000000,4532,0.0,0.0,0.0,30.7,29.78,33.9,0.0,0.0,0.0
2021-06-12-18.45.00.000000,4533,0.0,0.0,0.0,30.4,29.5,33.6,0.0,0.0,0.0
2021-06-12-18.50.00.000000,4534,0.0,0.0,0.0,30.1,29.22,33.3,0.0,0.0,0.0
2021-06-12-18.55.00.000000,4535,0.0,0.0,0.0,29.8,28.95,33.0,0.0,0.0,0.0
2021-06-12-19.00.00.000000,4536,0.0,0.0,0.0,29.6,28.67,32.7,0.0,0.0,0.0
2021-06-12-19.05.00.000000,4537,0.0,0.0,0.0,29.3,28.43,32.4,0.0,0.0,0.0
2021-06-12-19.10.00.000000,4538,0.0,0.0,0.0,29.1,28.18,32.1,0.0,0.0,0.0
2021-06-12-19.15.00.000000,4539,0.0,0.0,0.0,28.8,27.93,31.8,0.0,0.0,0.0
2021-06-12-19.20.00.000000,4540,0.0,0.0,0.0,28.5,27.69,31.5,0.0,0.0,0.0
2021-06-12-19.25.00.000000,4541,0.0,0.0,0.0,28.3,27.44,31.3,0.0,0.0,0.0
2021-06-12-19.30.00.000000,4542,0.0,0.0,0.0,28.0,27.2,31.0,0.0,0.0,0.0
2021-06-12-19.35.00.000000,4543,0.0,0.0,0.0,27.8,26.95,30.7,0.0,0.0,0.0
2021-06-12-19.40.00.000000,4544,0.0,0.0,0.0,27.5,26.71,30.4,0.0,0.0,0.0
2021-06-12-19.45.00.000000,4545,0.0,0.0,0.0,27.3,26.46,30.1,0.0,0.0,0.0
2021-06-12-19.50.00.000000,4546,0.0,0.0,0.0,27.0,26.21,29.9,0.0,0.0,0.0
2021-06-12-19.55.00.000000,4547,0.0,0.0,0.0,26.8,25.97,29.6,0.0,0.0,0.0
2021-06-12-20.00.00.000000,4548,0.0,0.0,0.0,26.5,25.72,29.3,0.0,0.0,0.0
2021-06-12-20.05.00.000000,4549,0.0,0.0,0.0,26.3,25.53,29.1,0.0,0.0,0.0
2021-06-12-20.10.00.000000,4550,0.0,0.0,0.0,26.1,25.34,28.9,0.0,0.0,0.0
2021-06-12-20.15.00.000000,4551,0.0,0.0,0.0,25.9,25.15,28.6,0.0,0.0,0.0
2021-06-12-20.20.00.000000,4552,0.0,0.0,0.0,25.7,24.96,28.4,0.0,0.0,0.0
2021-06-12-20.25.00.000000,4553,0.0,0.0,0.0,25.5,24.77,28.2,0.0,0.0,0.0
2021-06-12-20.30.00.000000,4554,0.0,0.0,0.0,25.3,24.59,28.0,0.0,0.0,0.0
2021-06-12-20.35.00.000000,4555,0.0,0.0,0.0,25.2,24.4,27.8,0.0,0.0,0.0
2021-06-12-20.40.00.000000,4556,0.0,0.0,0.0,25.0,24.21,27.6,0.0,0.0,0.0
2021-06-12-20.45.00.000000,4557,0.0,0.0,0.0,24.8,24.02,27.3,0.0,0.0,0.0
2021-06-12-20.50.00.000000,4558,0.0,0.0,0.0,24.6,23.83,27.1,0.0,0.0,0.0
2021-06-12-20.55.00.000000,4559,0.0,0.0,0.0,24.4,23.64,26.9,0.0,0.0,0.0
2021-06-12-21.00.00.000000,4560,0.0,0.0,0.0,23.7,22.95,26.1,0.0,0.0,0.0
2021-06-12-21.05.00.000000,4561,0.0,0.0,0.0,23.7,23.0,26.2,0.0,0.0,0.0
2021-06-12-21.10.00.000000,4562,0.0,0.0,0.0,23.8,23.06,26.2,0.0,0.0,0.0
2021-06-12-21.15.00.000000,4563,0.0,0.0,0.0,23.8,23.11,26.3,0.0,0.0,0.0
2021-06-12-21.20.00.000000,4564,0.0,0.0,0.0,23.9,23.17,26.4,0.0,0.0,0.0
2021-06-12-21.25.00.000000,4565,0.0,0.0,0.0,23.9,23.22,26.4,0.0,0.0,0.0
2021-06-12-21.30.00.000000,4566,0.0,0.0,0.0,24.0,23.28,26.5,0.0,0.0,0.0
2021-06-12-21.35.00.000000,4567,0.0,0.0,0.0,24.1,23.33,26.6,0.0,0.0,0.0
2021-06-12-21.40.00.000000,4568,0.0,0.0,0.0,24.1,23.39,26.6,0.0,0.0,0.0
2021-06-12-21.45.00.000000,4569,0.0,0.0,0.0,24.2,23.44,26.7,0.0,0.0,0.0
2021-06-12-21.50.00.000000,4570,0.0,0.0,0.0,24.2,23.5,26.7,0.0,0.0,0.0
2021-06-12-21.55.00.000000,4571,0.0,0.0,0.0,20.0,19.38,22.0,0.0,0.0,0.0
2021-06-12-22.00.00.000000,4572,0.0,0.0,0.0,19.3,18.74,21.3,0.0,0.0,0.0
2021-06-12-22.05.00.000000,4573,0.0,0.0,0.0,19.3,18.72,21.3,0.0,0.0,0.0
2021-06-12-22.10.00.000000,4574,0.0,0.0,0.0,19.3,18.7,21.3,0.0,0.0,0.0
2021-06-12-22.15.00.000000,4575,0.0,0.0,0.0,19.3,18.68,21.2,0.0,0.0,0.0
2021-06-12-22.20.00.000000,4576,0.0,0.0,0.0,19.2,18.66,21.2,0.0,0.0,0.0
2021-06-12-22.25.00.000000,4577,0.0,0.0,0.0,19.2,18.65,21.2,0.0,0.0,0.0
2021-06-12-22.30.00.000000,4578,0.0,0.0,0.0,19.2,18.63,21.2,0.0,0.0,0.0
2021-06-12-22.35.00.000000,4579,0.0,0.0,0.0,19.2,18.61,21.1,0.0,0.0,0.0
2021-06-12-22.40.00.000000,4580,0.0,0.0,0.0,19.2,18.59,21.1,0.0,0.0,0.0
2021-06-12-22.45.00.000000,4581,0.0,0.0,0.0,19.1,18.57,21.1,0.0,0.0,0.0
2021-06-12-22.50.00.000000,4582,0.0,0.0,0.0,19.1,18.55,21.1,0.0,0.0,0.0
2021-06-12-22.55.00.000000,4583,0.0,0.0,0.0,19.1,18.53,21.1,0.0,0.0,0.0
2021-06-12-23.00.00.000000,4584,0.0,0.0,0.0,19.1,18.51,21.0,0.0,0.0,0.0
2021-06-12-23.05.00.000000,4585,0.0,0.0,0.0,19.1,18.49,21.0,0.0,0.0,0.0
2021-06-12-23.10.00.000000,4586,0.0,0.0,0.0,19.0,18.46,21.0,0.0,0.0,0.0
2021-06-12-23.15.00.000000,4587,0.0,0.0,0.0,19.0,18.44,21.0,0.0,0.0,0.0
2021-06-12-23.20.00.000000,4588,0.0,0.0,0.0,19.0,18.41,20.9,0.0,0.0,0.0
2021-06-12-23.25.00.000000,4589,0.0,0.0,0.0,19.0,18.38,20.9,0.0,0.0,0.0
2021-06-12-23.30.00.000000,4590,0.0,0.0,0.0,18.9,18.36,20.9,0.0,0.0,0.0
2021-06-12-23.35.00.000000,4591,0.0,0.0,0.0,18.9,18.33,20.8,0.0,0.0,0.0
2021-06-12-23.40.00.000000,4592,0.0,0.0,0.0,18.9,18.31,20.8,0.0,0.0,0.0
2021-06-12-23.45.00.000000,4593,0.0,0.0,0.0,18.8,18.28,20.8,0.0,0.0,0.0
2021-06-12-23.50.00.000000,4594,0.0,0.0,0.0,18.8,18.25,20.7,0.0,0.0,0.0
2021-06-12-23.55.00.000000,4595,0.0,0.0,0.0,18.8,18.23,20.7,0.0,0.0,0.0
2021-06-13-00.00.00.000000,4596,0.0,0.0,0.0,18.8,18.2,20.7,0.0,0.0,0.0
2021-06-13-00.05.00.000000,4597,0.0,0.0,0.0,18.8,18.22,20.7,0.0,0.0,0.0
2021-06-13-00.10.00.000000,4598,0.0,0.0,0.0,18.8,18.24,20.7,0.0,0.0,0.0
2021-06-13-00.15.00.000000,4599,0.0,0.0,0.0,18.8,18.26,20.8,0.0,0.0,0.0
2021-06-13-00.20.00.000000,4600,0.0,0.0,0.0,18.9,18.29,20.8,0.0,0.0,0.0
2021-06-13-00.25.00.000000,4601,0.0,0.0,0.0,18.9,18.31,20.8,0.0,0.0,0.0
2021-06-13-00.30.00.000000,4602,0.0,0.0,0.0,18.9,18.33,20.8,0.0,0.0,0.0
2021-06-13-00.35.00.000000,4603,0.0,0.0,0.0,18.9,18.35,20.9,0.0,0.0,0.0
2021-06-13-00.40.00.000000,4604,0.0,0.0,0.0,18.9,18.37,20.9,0.0,0.0,0.0
2021-06-13-00.45.00.000000,4605,0.0,0.0,0.0,19.0,18.39,20.9,0.0,0.0,0.0
2021-06-13-00.50.00.000000,4606,0.0,0.0,0.0,19.0,18.41,20.9,0.0,0.0,0.0
2021-06-13-00.55.00.000000,4607,0.0,0.0,0.0,19.0,18.43,20.9,0.0,0.0,0.0
2021-06-13-01.00.00.000000,4608,0.0,0.0,0.0,19.0,18.45,21.0,0.0,0.0,0.0
2021-06-13-01.05.00.000000,4609,0.0,0.0,0.0,21.2,20.54,23.4,0.0,0.0,0.0
2021-06-13-01.10.00.000000,4610,0.0,0.0,0.0,21.2,20.57,23.4,0.0,0.0,0.0
2021-06-13-01.15.00.000000,4611,0.0,0.0,0.0,21.2,20.59,23.4,0.0,0.0,0.0
2021-06-13-01.20.00.000000,4612,0.0,0.0,0.0,21.3,20.61,23.4,0.0,0.0,0.0
2021-06-13-01.25.00.000000,4613,0.0,0.0,0.0,21.3,20.64,23.5,0.0,0.0,0.0
2021-06-13-01.30.00.000000,4614,0.0,0.0,0.0,21.3,20.66,23.5,0.0,0.0,0.0
2021-06-13-01.35.00.000000,4615,0.0,0.0,0.0,21.3,20.69,23.5,0.0,0.0,0.0
2021-06-13-01.40.00.000000,4616,0.0,0.0,0.0,21.4,20.71,23.6,0.0,0.0,0.0
2021-06-13-01.45.00.000000,4617,0.0,0.0,0.0,21.4,20.74,23.6,0.0,0.0,0.0
2021-06-13-01.50.00.000000,4618,0.0,0.0,0.0,21.4,20.76,23.6,0.0,0.0,0.0
2021-06-13-01.55.00.000000,4619,0.0,0.0,0.0,21.4,20.79,23.6,0.0,0.0,0.0
2021-06-13-02.00.00.000000,4620,0.0,0.0,0.0,21.5,20.81,23.7,0.0,0.0,0.0
2021-06-13-02.05.00.000000,4621,0.0,0.0,0.0,21.5,20.86,23.7,0.0,0.0,0.0
2021-06-13-02.10.00.000000,4622,0.0,0.0,0.0,21.6,20.91,23.8,0.0,0.0,0.0
2021-06-13-02.15.00.000000,4623,0.0,0.0,0.0,21.6,20.96,23.8,0.0,0.0,0.0
2021-06-13-02.20.00.000000,4624,0.0,0.0,0.0,21.7,21.01,23.9,0.0,0.0,0.0
2021-06-13-02.25.00.000000,4625,0.0,0.0,0.0,21.7,21.07,24.0,0.0,0.0,0.0
2021-06-13-02.30.00.000000,4626,0.0,0.0,0.0,21.8,21.12,24.0,0.0,0.0,0.0
2021-06-13-02.35.00.000000,4627,0.0,0.0,0.0,21.8,21.17,24.1,0.0,0.0,0.0
2021-06-13-02.40.00.000000,4628,0.0,0.0,0.0,21.9,21.22,24.1,0.0,0.0,0.0
2021-06-13-02.45.00.000000,4629,0.0,0.0,0.0,21.9,21.27,24.2,0.0,0.0,0.0
2021-06-13-02.50.00.000000,4630,0.0,0.0,0.0,22.0,21.32,24.3,0.0,0.0,0.0
2021-06-13-02.55.00.000000,4631,0.0,0.0,0.0,22.0,21.37,24.3,0.0,0.0,0.0
2021-06-13-03.00.00.000000,4632,0.0,0.0,0.0,22.1,21.42,24.4,0.0,0.0,0.0
2021-06-13-03.05.00.000000,4633,0.0,0.0,0.0,22.2,21.55,24.5,0.0,0.0,0.0
2021-06-13-03.10.00.000000,4634,0.0,0.0,0.0,22.4,21.68,24.7,0.0,0.0,0.0
2021-06-13-03.15.00.000000,4635,0.0,0.0,0.0,22.5,21.81,24.8,0.0,0.0,0.0
2021-06-13-03.20.00.000000,4636,0.0,0.0,0.0,22.6,21.94,25.0,0.0,0.0,0.0
2021-06-13-03.25.00.000000,4637,0.0,0.0,0.0,22.8,22.07,25.1,0.0,0.0,0.0
2021-06-13-03.30.00.000000,4638,0.0,0.0,0.0,22.9,22.2,25.3,0.0,0.0,0.0
2021-06-13-03.35.00.000000,4639,0.0,0.0,0.0,23.0,22.33,25.4,0.0,0.0,0.0
2021-06-13-03.40.00.000000,4640,0.0,0.0,0.0,23.2,22.46,25.6,0.0,0.0,0.0
2021-06-13-03.45.00.000000,4641,0.0,0.0,0.0,23.3,22.59,25.7,0.0,0.0,0.0
2021-06-13-03.50.00.000000,4642,0.0,0.0,0.0,23.4,22.72,25.9,0.0,0.0,0.0
2021-06-13-03.55.00.000000,4643,0.0,0.0,0.0,23.6,22.85,26.0,0.0,0.0,0.0
2021-06-13-04.00.00.000000,4644,0.0,0.0,0.0,23.7,22.98,26.2,0.0,0.0,0.0
2021-06-13-04.05.00.000000,4645,0.0,0.0,0.0,23.8,23.07,26.3,0.0,0.0,0.0
2021-06-13-04.10.00.000000,4646,0.0,0.0,0.0,23.9,23.16,26.4,0.0,0.0,0.0
2021-06-13-04.15.00.000000,4647,0.0,0.0,0.0,24.0,23.25,26.5,0.0,0.0,0.0
2021-06-13-04.20.00.000000,4648,0.0,0.0,0.0,24.1,23.34,26.6,0.0,0.0,0.0
2021-06-13-04.25.00.000000,4649,0.0,0.0,0.0,24.2,23.43,26.7,0.0,0.0,0.0
2021-06-13-04.30.00.000000,4650,0.0,0.0,0.0,24.2,23.52,26.8,0.0,0.0,0.0
2021-06-13-04.35.00.000000,4651,0.0,0.0,0.0,24.3,23.61,26.9,0.0,0.0,0.0
2021-06-13-04.40.00.000000,4652,0.0,0.0,0.0,24.4,23.7,27.0,0.0,0.0,0.0
2021-06-13-04.45.00.000000,4653,0.0,0.0,0.0,24.5,23.79,27.1,0.0,0.0,0.0
2021-06-13-04.50.00.000000,4654,0.0,0.0,0.0,24.6,23.89,27.2,0.0,0.0,0.0
2021-06-13-04.55.00.000000,4655,0.0,0.0,0.0,24.7,23.98,27.3,0.0,0.0,0.0
2021-06-13-05.00.00.000000,4656,0.0,0.0,0.0,24.8,24.07,27.4,0.0,0.0,0.0
2021-06-13-05.05.00.000000,4657,0.0,0.0,0.0,25.1,24.32,27.7,0.0,0.0,0.0
2021-06-13-05.10.00.000000,4658,0.0,0.0,0.0,25.3,24.56,28.0,0.0,0.0,0.0
2021-06-13-05.15.00.000000,4659,0.0,0.0,0.0,25.6,24.81,28.3,0.0,0.0,0.0
2021-06-13-05.20.00.000000,4660,0.0,0.0,0.0,25.8,25.06,28.5,0.0,0.0,0.0
2021-06-13-05.25.00.000000,4661,0.0,0.0,0.0,26.1,25.31,28.8,0.0,0.0,0.0
2021-06-13-05.30.00.000000,4662,0.0,0.0,0.0,26.3,25.56,29.1,0.0,0.0,0.0
2021-06-13-05.35.00.000000,4663,0.0,0.0,0.0,26.6,25.8,29.4,0.0,0.0,0.0
2021-06-13-05.40.00.000000,4664,0.0,0.0,0.0,26.9,26.05,29.7,0.0,0.0,0.0
2021-06-13-05.45.00.000000,4665,0.0,0.0,0.0,27.1,26.3,30.0,0.0,0.0,0.0
2021-06-13-05.50.00.000000,4666,0.0,0.0,0.0,27.4,26.55,30.2,0.0,0.0,0.0
2021-06-13-05.55.00.000000,4667,0.0,0.0,0.0,27.6,26.8,30.5,0.0,0.0,0.0
2021-06-13-06.00.00.000000,4668,0.0,0.0,0.0,27.9,27.04,30.8,0.0,0.0,0.0
2021-06-13-06.05.00.000000,4669,0.0,0.0,0.0,28.1,27.24,31.0,0.0,0.0,0.0
2021-06-13-06.10.00.000000,4670,0.0,0.0,0.0,28.3,27.44,31.3,0.0,0.0,0.0
2021-06-13-06.15.00.000000,4671,0.0,0.0,0.0,28.5,27.63,31.5,0.0,0.0,0.0
2021-06-13-06.20.00.000000,4672,0.0,0.0,0.0,28.7,27.83,31.7,0.0,0.0,0.0
2021-06-13-06.25.00.000000,4673,0.0,0.0,0.0,28.9,28.03,31.9,0.0,0.0,0.0
2021-06-13-06.30.00.000000,4674,26.7,683.2,18.0,32.8,36.1,32.8,118.1,102.5,83.77
2021-06-13-06.35.00.000000,4675,39.6,690.8,26.9,33.0,36.28,32.3,107.5,117.2,124.93
2021-06-13-06.40.00.000000,4676,51.7,699.3,35.4,33.2,36.51,32.2,114.5,136.4,164.36
2021-06-13-06.45.00.000000,4677,77.5,711.4,53.3,33.5,36.87,32.1,129.7,160.6,247.94
2021-06-13-06.50.00.000000,4678,105.2,718.6,72.6,34.0,37.4,32.5,164.4,203.1,337.64
2021-06-13-06.55.00.000000,4679,134.7,724.7,94.0,34.4,37.84,32.9,201.5,248.1,437.11
2021-06-13-07.00.00.000000,4680,166.8,728.2,117.0,34.8,38.3,33.0,240.9,295.6,543.84
2021-06-13-07.05.00.000000,4681,200.1,732.4,141.0,35.2,38.74,33.0,282.6,345.2,655.75
2021-06-13-07.10.00.000000,4682,236.1,732.0,166.2,35.8,39.33,33.0,326.7,396.8,772.67
2021-06-13-07.15.00.000000,4683,271.6,734.6,192.0,36.6,40.21,33.0,370.0,446.2,892.61
2021-06-13-07.20.00.000000,4684,309.2,733.1,218.0,37.4,41.16,33.0,413.1,494.3,1013.57
2021-06-13-07.25.00.000000,4685,346.2,730.7,243.6,38.3,42.15,33.0,456.5,541.5,1132.57
2021-06-13-07.30.00.000000,4686,384.4,725.8,268.6,39.3,43.24,33.2,503.2,591.4,1248.83
2021-06-13-07.35.00.000000,4687,422.8,721.4,293.3,40.3,44.31,33.8,552.6,643.2,1363.49
2021-06-13-07.40.00.000000,4688,463.8,714.2,318.1,41.6,45.72,34.3,603.3,695.2,1478.82
2021-06-13-07.45.00.000000,4689,504.8,706.6,343.0,42.9,47.24,35.1,653.5,746.1,1594.63
2021-06-13-07.50.00.000000,4690,540.4,699.5,363.9,44.6,49.08,35.6,693.5,785.7,1691.71
2021-06-13-07.55.00.000000,4691,565.2,695.0,378.1,46.5,51.15,36.6,723.7,813.9,1757.78
2021-06-13-08.00.00.000000,4692,582.4,689.4,386.0,48.6,53.42,37.5,744.3,831.3,1794.37
2021-06-13-08.05.00.000000,4693,594.8,684.5,391.3,50.5,55.57,38.6,763.1,847.2,1819.3
2021-06-13-08.10.00.000000,4694,607.4,680.0,396.9,52.1,57.27,40.1,779.9,862.1,1845.3
2021-06-13-08.15.00.000000,4695,618.1,676.5,402.3,52.6,57.83,41.8,795.3,875.8,1870.16
2021-06-13-08.20.00.000000,4696,627.8,674.2,407.1,52.2,57.38,43.6,809.4,888.1,1892.4
2021-06-13-08.25.00.000000,4697,631.9,676.5,410.5,51.3,56.43,44.8,822.6,899.3,1908.5
2021-06-13-08.30.00.000000,4698,629.7,682.6,412.3,50.7,55.82,45.3,835.1,909.9,1916.62
2021-06-13-08.35.00.000000,4699,622.9,691.6,412.9,50.6,55.7,45.4,847.1,920.3,1919.4
2021-06-13-08.40.00.000000,4700,617.9,696.8,412.9,50.6,55.7,45.6,858.3,930.2,1919.55
2021-06-13-08.45.00.000000,4701,614.0,700.7,412.7,50.6,55.7,46.0,868.5,939.7,1918.21
2021-06-13-08.50.00.000000,4702,610.4,703.5,412.4,50.7,55.78,46.5,877.7,948.7,1916.97
2021-06-13-08.55.00.000000,4703,605.0,707.1,412.0,51.0,56.14,47.0,886.3,957.4,1915.04
2021-06-13-09.00.00.000000,4704,601.2,710.2,411.9,51.4,56.5,47.2,894.6,965.4,1914.59
2021-06-13-09.05.00.000000,4705,598.8,712.6,411.7,51.9,57.1,47.5,902.1,972.2,1913.52
2021-06-13-09.10.00.000000,4706,598.4,713.8,411.5,51.9,57.1,47.8,908.9,978.0,1912.63
2021-06-13-09.15.00.000000,4707,598.7,714.1,411.5,51.9,57.1,48.2,914.5,983.0,1912.8
2021-06-13-09.20.00.000000,4708,598.4,714.7,411.6,52.2,57.4,48.3,919.9,988.7,1913.01
2021-06-13-09.25.00.000000,4709,598.4,715.3,411.2,52.8,58.13,48.6,925.1,994.6,1911.41
2021-06-13-09.30.00.000000,4710,597.6,715.8,411.2,53.5,58.85,49.0,930.0,1000.1,1911.18
