"DATETIME","ROWID","CURRENT_AMP","VOLTAGE_VOLT","POWER_KW","PANELTEMPERATURE_C","INVERTER_TEMPERATURE_C","AMBIENTTEMPERATURE_C","GLOBALTILTEDIRRADIANCE_WM2","GLOBALHORIZONTALIRRADIANCE_WM2","MODULE_ALL_TOTALPOWER_KW"
2021-07-04-12.30.00.000000,10794,360.6,653.1,237.5484375,60.0,71.97,52.8,979.2,1016.1,1182.03
2021-07-04-12.35.00.000000,10795,359.8,654.1,237.6445313,60.3,72.32,52.8,979.9,1015.7,1182.49
2021-07-04-12.40.00.000000,10796,356.5,659.8,237.3304688,60.4,72.47,52.8,981.1,1018.6,1180.91
2021-07-04-12.45.00.000000,10797,353.9,664.0,237.2507813,60.4,72.47,52.8,982.2,1022.7,1180.5
2021-07-04-12.50.00.000000,10798,352.4,666.4,237.2015625,60.4,72.47,52.8,982.4,1026.4,1180.23
2021-07-04-12.55.00.000000,10799,353.0,665.5,237.421875,60.4,72.47,53.0,982.9,1027.5,1181.31
2021-07-04-13.00.00.000000,10800,353.0,665.7,237.8015625,60.4,72.47,53.0,983.3,1027.1,1183.18
2021-07-04-13.05.00.000000,10801,354.0,664.7,238.0757813,60.4,72.47,53.3,984.1,1026.8,1184.53
2021-07-04-13.10.00.000000,10802,354.6,662.6,238.4296875,60.4,72.47,53.4,984.1,1026.4,1186.27
2021-07-04-13.15.00.000000,10803,356.1,661.9,238.546875,60.4,72.47,53.8,984.5,1027.6,1186.84
2021-07-04-13.20.00.000000,10804,355.9,663.4,238.5726563,60.4,72.47,53.6,985.3,1027.3,1186.95
2021-07-04-13.25.00.000000,10805,358.0,660.9,238.6171875,60.4,72.47,53.3,986.5,1025.1,1187.15
2021-07-04-13.30.00.000000,10806,360.0,655.3,238.6195313,60.4,72.47,53.2,987.0,1020.5,1187.15
2021-07-04-13.35.00.000000,10807,363.3,649.6,238.5679688,60.4,72.53,53.4,987.2,1018.5,1186.87
2021-07-04-13.40.00.000000,10808,362.6,650.1,238.6570313,60.9,73.07,53.9,986.5,1020.1,1187.3
2021-07-04-13.45.00.000000,10809,361.4,653.4,238.696875,61.3,73.61,53.9,986.4,1025.3,1187.48
2021-07-04-13.50.00.000000,10810,360.0,655.6,238.2304688,61.4,73.65,53.9,987.0,1025.8,1185.14
2021-07-04-13.55.00.000000,10811,359.5,657.6,238.1671875,61.4,73.66,53.9,987.9,1025.8,1184.81
2021-07-04-14.00.00.000000,10812,359.6,658.1,238.0382813,61.4,73.66,53.9,988.9,1025.8,1184.15
2021-07-04-14.05.00.000000,10813,361.7,653.9,238.3921875,61.4,73.66,53.9,989.5,1025.3,1185.9
2021-07-04-14.10.00.000000,10814,365.2,647.5,238.33125,61.4,73.66,53.9,989.7,1024.0,1185.57
2021-07-04-14.15.00.000000,10815,368.6,641.2,238.3992188,61.4,73.66,54.1,989.2,1020.2,1185.9
2021-07-04-14.20.00.000000,10816,369.4,640.0,238.7765625,61.4,73.66,54.4,988.3,1018.0,1187.75
2021-07-04-14.25.00.000000,10817,367.0,644.0,238.8796875,61.4,73.66,55.1,988.1,1021.9,1188.25
2021-07-04-14.30.00.000000,10818,363.3,650.8,239.0601563,61.6,73.91,55.3,988.7,1029.0,1189.13
2021-07-04-14.35.00.000000,10819,361.0,655.8,238.8539063,61.9,74.24,55.2,990.1,1035.0,1188.09
2021-07-04-14.40.00.000000,10820,360.2,656.4,238.8796875,62.1,74.48,55.0,990.3,1036.2,1188.2
2021-07-04-14.45.00.000000,10821,360.3,655.8,238.8445313,61.9,74.29,54.9,989.9,1035.6,1188.01
2021-07-04-14.50.00.000000,10822,361.5,653.5,238.74375,61.6,73.95,54.6,989.3,1032.8,1187.49
2021-07-04-14.55.00.000000,10823,362.3,652.8,238.7367188,61.4,73.7,54.5,989.9,1029.5,1187.43
2021-07-04-15.00.00.000000,10824,363.1,651.6,238.621875,61.4,73.66,54.4,991.0,1026.2,1186.85
2021-07-04-15.05.00.000000,10825,364.2,649.2,238.6078125,61.4,73.66,54.3,991.6,1021.7,1186.76
2021-07-04-15.10.00.000000,10826,365.7,645.7,238.4765625,61.4,73.66,54.1,990.6,1015.8,1186.09
2021-07-04-15.15.00.000000,10827,368.2,641.3,238.5515625,61.4,73.71,54.4,988.3,1009.4,1186.44
2021-07-04-15.20.00.000000,10828,370.1,637.7,238.575,61.7,74.06,54.7,985.6,1005.2,1186.54
2021-07-04-15.25.00.000000,10829,371.5,637.3,238.6992188,62.1,74.48,55.0,983.2,1003.8,1187.14
2021-07-04-15.30.00.000000,10830,369.8,640.1,238.74375,62.4,74.84,55.0,981.1,1006.2,1187.35
2021-07-04-15.35.00.000000,10831,366.9,645.0,238.6007813,62.4,74.84,54.8,979.5,1009.9,1186.62
2021-07-04-15.40.00.000000,10832,364.3,647.4,238.715625,62.4,74.84,54.5,977.1,1012.1,1187.17
2021-07-04-15.45.00.000000,10833,364.4,645.8,238.678125,62.4,74.84,54.4,974.0,1009.2,1186.97
2021-07-04-15.50.00.000000,10834,366.4,642.0,238.921875,62.4,74.84,54.9,970.0,1003.7,1188.16
2021-07-04-15.55.00.000000,10835,368.4,639.9,238.8351563,62.4,74.84,55.4,964.8,998.2,1187.71
2021-07-04-16.00.00.000000,10836,370.7,638.1,238.7367188,62.4,74.84,55.5,957.7,991.4,1187.21
2021-07-04-16.05.00.000000,10837,373.3,634.9,238.8164063,62.4,74.84,55.4,950.0,982.9,1187.58
2021-07-04-16.10.00.000000,10838,377.4,629.1,238.9804688,62.4,74.84,55.3,941.9,972.4,1188.38
2021-07-04-16.15.00.000000,10839,380.9,624.1,239.0976563,62.4,74.84,55.3,934.3,963.5,1188.95
2021-07-04-16.20.00.000000,10840,381.8,620.3,239.1679688,62.4,74.84,55.2,925.7,955.4,1189.28
2021-07-04-16.25.00.000000,10841,382.7,617.6,238.6546875,62.4,74.84,55.1,917.1,947.0,1186.71
2021-07-04-16.30.00.000000,10842,385.6,609.2,237.6609375,62.4,74.84,55.1,904.2,934.6,1181.75
2021-07-04-16.35.00.000000,10843,388.5,603.3,236.4140625,62.4,74.84,55.2,891.9,922.7,1175.53
2021-07-04-16.40.00.000000,10844,387.6,599.7,234.9609375,62.4,74.84,55.2,879.7,911.6,1168.29
2021-07-04-16.45.00.000000,10845,383.3,600.0,232.8820313,62.4,74.84,55.1,867.5,898.6,1157.94
2021-07-04-16.50.00.000000,10846,379.5,600.1,230.2757813,62.4,74.84,55.0,856.0,884.6,1144.96
2021-07-04-16.55.00.000000,10847,374.8,600.3,227.3273438,62.4,74.84,55.0,842.6,869.1,1130.28
2021-07-04-17.00.00.000000,10848,369.5,601.9,224.353125,62.4,74.84,54.9,828.4,854.2,1115.48
2021-07-04-17.05.00.000000,10849,364.1,602.3,221.446875,62.4,74.84,54.7,814.8,841.5,1101.01
2021-07-04-17.10.00.000000,10850,359.0,601.5,218.2851563,62.2,74.61,54.5,801.1,829.6,1085.28
2021-07-04-17.15.00.000000,10851,353.3,602.3,214.753125,61.8,74.21,54.3,786.4,815.9,1067.7
2021-07-04-17.20.00.000000,10852,346.4,603.7,211.2117188,61.5,73.82,54.5,770.2,800.9,1050.08
2021-07-04-17.25.00.000000,10853,338.4,607.3,207.5976563,61.4,73.66,54.5,753.3,784.9,1032.1
2021-07-04-17.30.00.000000,10854,330.7,609.9,204.1546875,61.4,73.66,54.3,735.3,767.9,1014.96
2021-07-04-17.35.00.000000,10855,322.4,613.1,199.828125,61.4,73.66,54.0,713.0,747.1,993.44
2021-07-04-17.40.00.000000,10856,310.9,617.7,194.0390625,61.2,73.39,53.9,678.9,715.3,964.65
2021-07-04-17.45.00.000000,10857,295.0,623.5,185.5710938,60.8,73.0,53.7,635.0,674.8,922.53
2021-07-04-17.50.00.000000,10858,275.4,630.0,174.8320313,60.2,72.24,53.4,584.3,626.7,869.13
2021-07-04-17.55.00.000000,10859,254.3,635.9,162.80625,59.7,71.62,52.9,535.7,579.3,809.34
2021-07-04-18.00.00.000000,10860,232.9,640.1,150.2402344,58.8,70.62,52.4,489.1,532.4,746.86
2021-07-04-18.05.00.000000,10861,211.1,645.0,137.5066406,58.1,69.68,51.9,445.4,487.9,683.55
2021-07-04-18.10.00.000000,10862,189.8,649.0,124.4144531,57.0,68.36,51.3,402.5,443.4,618.46
2021-07-04-18.15.00.000000,10863,168.5,653.4,111.1558594,56.0,67.22,50.9,360.4,399.1,552.54
2021-07-04-18.20.00.000000,10864,149.9,656.0,99.2296875,55.2,66.19,50.6,322.1,358.3,493.25
2021-07-04-18.25.00.000000,10865,128.0,658.2,85.09101564,54.1,64.93,50.4,277.9,311.0,422.97
2021-07-04-18.30.00.000000,10866,108.8,660.2,72.51738282,53.2,63.9,50.1,239.0,268.9,360.46
2021-07-04-18.35.00.000000,10867,89.2,662.6,59.58105469,52.2,62.66,49.8,200.4,226.8,296.15
2021-07-04-18.40.00.000000,10868,69.9,663.9,46.87441406,51.3,61.52,49.5,161.9,184.3,232.99
2021-07-04-18.45.00.000000,10869,55.9,663.6,37.48916015,50.4,60.52,49.3,133.6,152.7,186.34
2021-07-04-18.50.00.000000,10870,47.7,662.5,32.05136719,50.0,59.95,49.3,116.8,134.0,159.31
2021-07-04-18.55.00.000000,10871,40.2,660.8,26.97333985,49.5,59.45,49.0,101.4,116.6,134.07
2021-07-04-19.00.00.000000,10872,0.0,0.0,0.0,45.1,43.77,44.6,0.0,0.0,0.0
2021-07-04-19.05.00.000000,10873,0.0,0.0,0.0,44.5,43.13,43.9,0.0,0.0,0.0
2021-07-04-19.10.00.000000,10874,0.0,0.0,0.0,43.8,42.48,43.2,0.0,0.0,0.0
2021-07-04-19.15.00.000000,10875,0.0,0.0,0.0,43.1,41.83,42.4,0.0,0.0,0.0
2021-07-04-19.20.00.000000,10876,0.0,0.0,0.0,42.5,41.19,41.7,0.0,0.0,0.0
2021-07-04-19.25.00.000000,10877,0.0,0.0,0.0,41.8,40.54,40.9,0.0,0.0,0.0
2021-07-04-19.30.00.000000,10878,0.0,0.0,0.0,41.1,39.9,40.2,0.0,0.0,0.0
2021-07-04-19.35.00.000000,10879,0.0,0.0,0.0,40.5,39.25,39.5,0.0,0.0,0.0
2021-07-04-19.40.00.000000,10880,0.0,0.0,0.0,39.8,38.61,38.7,0.0,0.0,0.0
2021-07-04-19.45.00.000000,10881,0.0,0.0,0.0,39.1,37.96,38.0,0.0,0.0,0.0
2021-07-04-19.50.00.000000,10882,0.0,0.0,0.0,38.5,37.31,37.2,0.0,0.0,0.0
2021-07-04-19.55.00.000000,10883,0.0,0.0,0.0,37.8,36.67,36.5,0.0,0.0,0.0
2021-07-04-20.00.00.000000,10884,0.0,0.0,0.0,37.1,36.02,35.8,0.0,0.0,0.0
2021-07-04-20.05.00.000000,10885,0.0,0.0,0.0,37.0,35.91,35.6,0.0,0.0,0.0
2021-07-04-20.10.00.000000,10886,0.0,0.0,0.0,32.9,31.94,31.1,0.0,0.0,0.0
2021-07-04-20.15.00.000000,10887,0.0,0.0,0.0,32.6,31.59,30.7,0.0,0.0,0.0
2021-07-04-20.20.00.000000,10888,0.0,0.0,0.0,32.2,31.24,30.3,0.0,0.0,0.0
2021-07-04-20.25.00.000000,10889,0.0,0.0,0.0,31.8,30.89,29.9,0.0,0.0,0.0
2021-07-04-20.30.00.000000,10890,0.0,0.0,0.0,31.5,30.54,29.5,0.0,0.0,0.0
2021-07-04-20.35.00.000000,10891,0.0,0.0,0.0,31.1,30.19,29.1,0.0,0.0,0.0
2021-07-04-20.40.00.000000,10892,0.0,0.0,0.0,30.8,29.84,28.7,0.0,0.0,0.0
2021-07-04-20.45.00.000000,10893,0.0,0.0,0.0,30.4,29.49,28.3,0.0,0.0,0.0
2021-07-04-20.50.00.000000,10894,0.0,0.0,0.0,30.0,29.14,27.9,0.0,0.0,0.0
2021-07-04-20.55.00.000000,10895,0.0,0.0,0.0,29.7,28.79,27.5,0.0,0.0,0.0
2021-07-04-21.00.00.000000,10896,0.0,0.0,0.0,29.3,28.44,27.1,0.0,0.0,0.0
2021-07-04-21.05.00.000000,10897,0.0,0.0,0.0,29.0,28.18,26.8,0.0,0.0,0.0
2021-07-04-21.10.00.000000,10898,0.0,0.0,0.0,28.8,27.91,26.5,0.0,0.0,0.0
2021-07-04-21.15.00.000000,10899,0.0,0.0,0.0,28.5,27.65,26.2,0.0,0.0,0.0
2021-07-04-21.20.00.000000,10900,0.0,0.0,0.0,28.2,27.38,25.9,0.0,0.0,0.0
2021-07-04-21.25.00.000000,10901,0.0,0.0,0.0,28.0,27.12,25.6,0.0,0.0,0.0
2021-07-04-21.30.00.000000,10902,0.0,0.0,0.0,27.7,26.85,25.3,0.0,0.0,0.0
2021-07-04-21.35.00.000000,10903,0.0,0.0,0.0,27.4,26.59,25.0,0.0,0.0,0.0
2021-07-04-21.40.00.000000,10904,0.0,0.0,0.0,27.1,26.32,24.7,0.0,0.0,0.0
2021-07-04-21.45.00.000000,10905,0.0,0.0,0.0,26.9,26.06,24.3,0.0,0.0,0.0
2021-07-04-21.50.00.000000,10906,0.0,0.0,0.0,26.6,25.79,24.0,0.0,0.0,0.0
2021-07-04-21.55.00.000000,10907,0.0,0.0,0.0,26.3,25.53,23.7,0.0,0.0,0.0
2021-06-29-16.25.00.000000,9401,353.4,617.6,220.5117188,70.3,84.35,67.1,869.1,867.5,1552.78
2021-06-29-16.30.00.000000,9402,352.4,616.9,219.3140625,70.3,84.35,67.1,860.5,859.9,1544.33
2021-06-29-16.35.00.000000,9403,351.0,613.4,217.7203125,70.3,84.35,67.1,849.3,849.0,1533.1
2021-06-29-16.40.00.000000,9404,354.8,604.3,216.590625,70.3,84.35,67.1,838.0,838.0,1525.13
2021-06-29-16.45.00.000000,9405,357.3,595.2,215.0789063,70.3,84.35,67.1,826.4,826.3,1514.46
2021-06-29-16.50.00.000000,9406,358.4,588.2,213.4289063,70.3,84.35,67.1,813.0,813.4,1502.83
2021-06-29-16.55.00.000000,9407,352.3,589.5,210.16875,70.2,84.24,67.1,796.7,799.5,1479.86
2021-06-29-17.00.00.000000,9408,346.7,591.5,206.9578125,69.9,83.85,67.1,779.9,785.5,1457.23
2021-06-29-17.05.00.000000,9409,341.3,594.0,204.0632813,69.5,83.45,66.9,766.5,774.3,1436.84
2021-06-29-17.10.00.000000,9410,336.0,596.8,201.5953125,69.3,83.16,66.6,754.0,762.9,1419.45
2021-06-29-17.15.00.000000,9411,326.6,598.5,197.0320313,69.3,83.16,66.2,731.3,740.9,1387.3
2021-06-29-17.20.00.000000,9412,314.0,599.7,190.4015625,69.1,82.87,65.8,701.2,712.0,1340.6
2021-06-29-17.25.00.000000,9413,301.1,601.5,183.09375,69.0,82.82,65.4,671.1,683.3,1289.14
2021-06-29-17.30.00.000000,9414,294.0,604.2,179.4210938,69.0,82.82,65.0,656.0,669.9,1263.26
2021-06-29-17.35.00.000000,9415,291.6,606.6,178.3828125,68.7,82.44,64.9,649.8,665.0,1255.94
2021-06-29-17.40.00.000000,9416,285.8,607.7,175.4578125,68.1,81.7,64.7,636.5,652.7,1235.33
2021-06-29-17.45.00.000000,9417,274.0,609.5,168.5976563,67.4,80.84,64.3,609.7,626.8,1187.02
2021-06-29-17.50.00.000000,9418,259.1,611.5,160.40625,66.9,80.32,63.7,578.1,596.6,1129.34
2021-06-29-17.55.00.000000,9419,249.5,613.7,154.8984375,66.6,79.89,63.1,555.4,575.3,1090.55
2021-06-29-18.00.00.000000,9420,242.7,615.1,150.9117188,66.1,79.32,62.5,535.4,557.0,1062.47
2021-06-29-18.05.00.000000,9421,234.2,618.2,146.1375,65.6,78.69,62.1,511.3,534.3,1028.85
2021-06-29-18.10.00.000000,9422,222.2,624.1,139.9640625,64.9,77.93,61.8,480.7,505.3,985.37
2021-06-29-18.15.00.000000,9423,208.3,630.1,132.5378906,64.2,77.07,61.5,448.9,474.5,933.08
2021-06-29-18.20.00.000000,9424,192.2,634.4,122.8675781,63.5,76.17,61.3,412.2,437.6,864.99
2021-06-29-18.25.00.000000,9425,174.4,635.1,111.6269531,62.8,75.38,60.9,374.0,398.8,785.85
2021-06-29-18.30.00.000000,9426,158.5,635.1,101.4351563,62.4,74.9,60.4,340.4,364.5,714.09
2021-06-29-18.35.00.000000,9427,144.5,635.6,92.72109378,61.9,74.27,59.7,313.3,336.9,652.74
2021-06-29-18.40.00.000000,9428,131.5,636.7,84.5296875,61.1,73.35,59.4,287.5,310.2,595.07
2021-06-29-18.45.00.000000,9429,112.8,636.2,72.57421878,60.0,72.05,59.0,250.2,277.3,510.9
2021-06-29-18.50.00.000000,9430,93.6,634.6,60.04570314,59.3,71.19,58.7,208.9,247.9,422.7
2021-06-29-18.55.00.000000,9431,79.5,632.5,50.79316406,58.9,70.63,58.3,178.3,216.6,357.56
2021-06-29-19.00.00.000000,9432,61.7,631.4,39.23671875,58.4,70.09,58.3,136.9,160.6,276.21
2021-06-29-19.05.00.000000,9433,0.0,0.0,0.0,53.7,52.08,59.7,0.0,0.0,0.0
2021-06-29-19.10.00.000000,9434,0.0,0.0,0.0,53.0,51.43,58.9,0.0,0.0,0.0
2021-06-29-19.15.00.000000,9435,0.0,0.0,0.0,52.4,50.79,58.2,0.0,0.0,0.0
2021-06-29-19.20.00.000000,9436,0.0,0.0,0.0,51.7,50.14,57.4,0.0,0.0,0.0
2021-06-29-19.25.00.000000,9437,0.0,0.0,0.0,51.0,49.5,56.7,0.0,0.0,0.0
2021-06-29-19.30.00.000000,9438,0.0,0.0,0.0,50.4,48.85,56.0,0.0,0.0,0.0
2021-06-29-19.35.00.000000,9439,0.0,0.0,0.0,49.7,48.2,55.2,0.0,0.0,0.0
2021-06-29-19.40.00.000000,9440,0.0,0.0,0.0,49.0,47.56,54.5,0.0,0.0,0.0
2021-06-29-19.45.00.000000,9441,0.0,0.0,0.0,48.4,46.91,53.7,0.0,0.0,0.0
2021-06-29-19.50.00.000000,9442,0.0,0.0,0.0,47.7,46.27,53.0,0.0,0.0,0.0
2021-06-29-19.55.00.000000,9443,0.0,0.0,0.0,47.0,45.62,52.3,0.0,0.0,0.0
2021-06-29-20.00.00.000000,9444,0.0,0.0,0.0,46.4,44.97,51.5,0.0,0.0,0.0
2021-06-29-20.05.00.000000,9445,0.0,0.0,0.0,46.3,44.86,51.4,0.0,0.0,0.0
2021-06-29-20.10.00.000000,9446,0.0,0.0,0.0,44.9,43.52,49.8,0.0,0.0,0.0
2021-06-29-20.15.00.000000,9447,0.0,0.0,0.0,44.5,43.17,49.4,0.0,0.0,0.0
2021-06-29-20.20.00.000000,9448,0.0,0.0,0.0,44.1,42.82,49.0,0.0,0.0,0.0
2021-06-29-20.25.00.000000,9449,0.0,0.0,0.0,43.8,42.47,48.6,0.0,0.0,0.0
2021-06-29-20.30.00.000000,9450,0.0,0.0,0.0,43.4,42.12,48.2,0.0,0.0,0.0
2021-06-29-20.35.00.000000,9451,0.0,0.0,0.0,43.1,41.77,47.8,0.0,0.0,0.0
2021-06-29-20.40.00.000000,9452,0.0,0.0,0.0,42.7,41.42,47.4,0.0,0.0,0.0
2021-06-29-20.45.00.000000,9453,0.0,0.0,0.0,42.3,41.07,47.0,0.0,0.0,0.0
2021-06-29-20.50.00.000000,9454,0.0,0.0,0.0,42.0,40.72,46.6,0.0,0.0,0.0
2021-06-29-20.55.00.000000,9455,0.0,0.0,0.0,41.6,40.37,46.2,0.0,0.0,0.0
2021-06-29-21.00.00.000000,9456,0.0,0.0,0.0,41.3,40.02,45.8,0.0,0.0,0.0
2021-06-29-21.05.00.000000,9457,0.0,0.0,0.0,41.0,39.76,45.5,0.0,0.0,0.0
2021-06-29-21.10.00.000000,9458,0.0,0.0,0.0,40.7,39.49,45.2,0.0,0.0,0.0
2021-06-29-21.15.00.000000,9459,0.0,0.0,0.0,40.4,39.23,44.9,0.0,0.0,0.0
2021-06-29-21.20.00.000000,9460,0.0,0.0,0.0,40.2,38.96,44.6,0.0,0.0,0.0
2021-06-29-21.25.00.000000,9461,0.0,0.0,0.0,39.9,38.7,44.3,0.0,0.0,0.0
2021-06-29-21.30.00.000000,9462,0.0,0.0,0.0,39.6,38.43,44.0,0.0,0.0,0.0
2021-06-29-21.35.00.000000,9463,0.0,0.0,0.0,39.3,38.17,43.7,0.0,0.0,0.0
2021-06-29-21.40.00.000000,9464,0.0,0.0,0.0,39.1,37.9,43.4,0.0,0.0,0.0
2021-06-29-21.45.00.000000,9465,0.0,0.0,0.0,38.8,37.64,43.1,0.0,0.0,0.0
2021-06-29-21.50.00.000000,9466,0.0,0.0,0.0,38.5,37.37,42.8,0.0,0.0,0.0
2021-06-29-21.55.00.000000,9467,0.0,0.0,0.0,38.3,37.11,42.5,0.0,0.0,0.0
2021-06-29-22.00.00.000000,9468,0.0,0.0,0.0,37.6,36.46,41.8,0.0,0.0,0.0
2021-06-29-22.05.00.000000,9469,0.0,0.0,0.0,37.6,36.45,41.7,0.0,0.0,0.0
2021-06-29-22.10.00.000000,9470,0.0,0.0,0.0,37.6,36.43,41.7,0.0,0.0,0.0
2021-06-29-22.15.00.000000,9471,0.0,0.0,0.0,37.5,36.41,41.7,0.0,0.0,0.0
2021-06-29-22.20.00.000000,9472,0.0,0.0,0.0,37.5,36.39,41.7,0.0,0.0,0.0
2021-06-29-22.25.00.000000,9473,0.0,0.0,0.0,37.5,36.37,41.7,0.0,0.0,0.0
2021-06-29-22.30.00.000000,9474,0.0,0.0,0.0,37.5,36.35,41.6,0.0,0.0,0.0
2021-06-29-22.35.00.000000,9475,0.0,0.0,0.0,37.5,36.33,41.6,0.0,0.0,0.0
2021-06-29-22.40.00.000000,9476,0.0,0.0,0.0,37.4,36.31,41.6,0.0,0.0,0.0
2021-06-29-22.45.00.000000,9477,0.0,0.0,0.0,37.4,36.29,41.6,0.0,0.0,0.0
2021-06-29-22.50.00.000000,9478,0.0,0.0,0.0,37.4,36.28,41.6,0.0,0.0,0.0
2021-06-29-22.55.00.000000,9479,0.0,0.0,0.0,37.4,36.26,41.5,0.0,0.0,0.0
2021-06-29-23.00.00.000000,9480,0.0,0.0,0.0,37.4,36.24,41.5,0.0,0.0,0.0
2021-06-29-23.05.00.000000,9481,0.0,0.0,0.0,37.3,36.21,41.5,0.0,0.0,0.0
2021-06-29-23.10.00.000000,9482,0.0,0.0,0.0,37.3,36.19,41.5,0.0,0.0,0.0
2021-06-29-23.15.00.000000,9483,0.0,0.0,0.0,37.3,36.16,41.4,0.0,0.0,0.0
2021-06-29-23.20.00.000000,9484,0.0,0.0,0.0,37.3,36.13,41.4,0.0,0.0,0.0
2021-06-29-23.25.00.000000,9485,0.0,0.0,0.0,37.2,36.11,41.4,0.0,0.0,0.0
2021-06-29-23.30.00.000000,9486,0.0,0.0,0.0,37.2,36.08,41.3,0.0,0.0,0.0
2021-06-29-23.35.00.000000,9487,0.0,0.0,0.0,37.2,36.06,41.3,0.0,0.0,0.0
2021-06-29-23.40.00.000000,9488,0.0,0.0,0.0,37.1,36.03,41.3,0.0,0.0,0.0
2021-06-29-23.45.00.000000,9489,0.0,0.0,0.0,37.1,36.0,41.2,0.0,0.0,0.0
2021-06-29-23.50.00.000000,9490,0.0,0.0,0.0,37.1,35.98,41.2,0.0,0.0,0.0
2021-06-29-23.55.00.000000,9491,0.0,0.0,0.0,37.1,35.95,41.2,0.0,0.0,0.0
2021-06-30-00.00.00.000000,9492,0.0,0.0,0.0,37.0,35.93,41.2,0.0,0.0,0.0
2021-06-30-00.05.00.000000,9493,0.0,0.0,0.0,37.1,35.95,41.2,0.0,0.0,0.0
2021-06-30-00.10.00.000000,9494,0.0,0.0,0.0,37.1,35.97,41.2,0.0,0.0,0.0
2021-06-30-00.15.00.000000,9495,0.0,0.0,0.0,37.1,35.99,41.2,0.0,0.0,0.0
2021-06-30-00.20.00.000000,9496,0.0,0.0,0.0,37.1,36.01,41.2,0.0,0.0,0.0
2021-06-30-00.25.00.000000,9497,0.0,0.0,0.0,37.1,36.03,41.3,0.0,0.0,0.0
2021-06-30-00.30.00.000000,9498,0.0,0.0,0.0,37.2,36.05,41.3,0.0,0.0,0.0
2021-06-30-00.35.00.000000,9499,0.0,0.0,0.0,37.2,36.07,41.3,0.0,0.0,0.0
2021-06-30-00.40.00.000000,9500,0.0,0.0,0.0,37.2,36.09,41.3,0.0,0.0,0.0
2021-06-30-00.45.00.000000,9501,0.0,0.0,0.0,37.2,36.11,41.4,0.0,0.0,0.0
2021-06-30-00.50.00.000000,9502,0.0,0.0,0.0,37.3,36.13,41.4,0.0,0.0,0.0
2021-06-30-00.55.00.000000,9503,0.0,0.0,0.0,37.3,36.16,41.4,0.0,0.0,0.0
2021-06-30-01.00.00.000000,9504,0.0,0.0,0.0,37.3,36.18,41.4,0.0,0.0,0.0
2021-06-30-01.05.00.000000,9505,0.0,0.0,0.0,39.5,38.32,43.9,0.0,0.0,0.0
2021-06-30-01.10.00.000000,9506,0.0,0.0,0.0,39.5,38.35,43.9,0.0,0.0,0.0
2021-06-30-01.15.00.000000,9507,0.0,0.0,0.0,39.6,38.37,44.0,0.0,0.0,0.0
2021-06-30-01.20.00.000000,9508,0.0,0.0,0.0,39.6,38.4,44.0,0.0,0.0,0.0
2021-06-30-01.25.00.000000,9509,0.0,0.0,0.0,39.6,38.42,44.0,0.0,0.0,0.0
2021-06-30-01.30.00.000000,9510,0.0,0.0,0.0,39.6,38.45,44.0,0.0,0.0,0.0
2021-06-30-01.35.00.000000,9511,0.0,0.0,0.0,39.7,38.47,44.1,0.0,0.0,0.0
2021-06-30-01.40.00.000000,9512,0.0,0.0,0.0,39.7,38.49,44.1,0.0,0.0,0.0
2021-06-30-01.45.00.000000,9513,0.0,0.0,0.0,39.7,38.52,44.1,0.0,0.0,0.0
2021-06-30-01.50.00.000000,9514,0.0,0.0,0.0,39.7,38.54,44.1,0.0,0.0,0.0
2021-06-30-01.55.00.000000,9515,0.0,0.0,0.0,39.8,38.57,44.2,0.0,0.0,0.0
2021-06-30-02.00.00.000000,9516,0.0,0.0,0.0,39.8,38.59,44.2,0.0,0.0,0.0
2021-06-30-02.05.00.000000,9517,0.0,0.0,0.0,39.8,38.64,44.3,0.0,0.0,0.0
2021-06-30-02.10.00.000000,9518,0.0,0.0,0.0,39.9,38.69,44.3,0.0,0.0,0.0
2021-06-30-02.15.00.000000,9519,0.0,0.0,0.0,39.9,38.74,44.4,0.0,0.0,0.0
2021-06-30-02.20.00.000000,9520,0.0,0.0,0.0,40.0,38.8,44.4,0.0,0.0,0.0
2021-06-30-02.25.00.000000,9521,0.0,0.0,0.0,40.0,38.85,44.5,0.0,0.0,0.0
2021-06-30-02.30.00.000000,9522,0.0,0.0,0.0,40.1,38.9,44.6,0.0,0.0,0.0
2021-06-30-02.35.00.000000,9523,0.0,0.0,0.0,40.2,38.95,44.6,0.0,0.0,0.0
2021-06-30-02.40.00.000000,9524,0.0,0.0,0.0,40.2,39.0,44.7,0.0,0.0,0.0
2021-06-30-02.45.00.000000,9525,0.0,0.0,0.0,40.3,39.05,44.7,0.0,0.0,0.0
2021-06-30-02.50.00.000000,9526,0.0,0.0,0.0,40.3,39.1,44.8,0.0,0.0,0.0
2021-06-30-02.55.00.000000,9527,0.0,0.0,0.0,40.4,39.15,44.8,0.0,0.0,0.0
2021-06-30-03.00.00.000000,9528,0.0,0.0,0.0,40.4,39.2,44.9,0.0,0.0,0.0
2021-06-30-03.05.00.000000,9529,0.0,0.0,0.0,40.6,39.33,45.1,0.0,0.0,0.0
2021-06-30-03.10.00.000000,9530,0.0,0.0,0.0,40.7,39.46,45.2,0.0,0.0,0.0
2021-06-30-03.15.00.000000,9531,0.0,0.0,0.0,40.8,39.59,45.4,0.0,0.0,0.0
