"DATETIME","ROWID","CURRENT_AMP","VOLTAGE_VOLT","POWER_KW","PANELTEMPERATURE_C","INVERTER_TEMPERATURE_C","AMBIENTTEMPERATURE_C","GLOBALTILTEDIRRADIANCE_WM2","GLOBALHORIZONTALIRRADIANCE_WM2","MODULE_ALL_TOTALPOWER_KW"
2021-06-02-23.50.00.000000,1714,0.0,0.0,0.0,18.7,18.17,20.7,0.0,0.0,0.0
2021-06-02-23.55.00.000000,1715,0.0,0.0,0.0,18.7,18.15,20.7,0.0,0.0,0.0
2021-06-03-00.00.00.000000,1716,0.0,0.0,0.0,18.7,18.12,20.7,0.0,0.0,0.0
2021-06-03-00.05.00.000000,1717,0.0,0.0,0.0,18.7,18.14,20.7,0.0,0.0,0.0
2021-06-03-00.10.00.000000,1718,0.0,0.0,0.0,18.7,18.16,20.7,0.0,0.0,0.0
2021-06-03-00.15.00.000000,1719,0.0,0.0,0.0,18.7,18.18,20.7,0.0,0.0,0.0
2021-06-03-00.20.00.000000,1720,0.0,0.0,0.0,18.8,18.2,20.8,0.0,0.0,0.0
2021-06-03-00.25.00.000000,1721,0.0,0.0,0.0,18.8,18.22,20.8,0.0,0.0,0.0
2021-06-03-00.30.00.000000,1722,0.0,0.0,0.0,18.8,18.24,20.8,0.0,0.0,0.0
2021-06-03-00.35.00.000000,1723,0.0,0.0,0.0,18.8,18.27,20.8,0.0,0.0,0.0
2021-06-03-00.40.00.000000,1724,0.0,0.0,0.0,18.9,18.29,20.8,0.0,0.0,0.0
2021-06-03-00.45.00.000000,1725,0.0,0.0,0.0,18.9,18.31,20.9,0.0,0.0,0.0
2021-06-03-00.50.00.000000,1726,0.0,0.0,0.0,18.9,18.33,20.9,0.0,0.0,0.0
2021-06-03-00.55.00.000000,1727,0.0,0.0,0.0,18.9,18.35,20.9,0.0,0.0,0.0
2021-06-03-01.00.00.000000,1728,0.0,0.0,0.0,18.9,18.37,20.9,0.0,0.0,0.0
2021-06-03-01.05.00.000000,1729,0.0,0.0,0.0,18.8,18.24,20.8,0.0,0.0,0.0
2021-06-03-01.10.00.000000,1730,0.0,0.0,0.0,18.8,18.26,20.8,0.0,0.0,0.0
2021-06-03-01.15.00.000000,1731,0.0,0.0,0.0,18.9,18.29,20.8,0.0,0.0,0.0
2021-06-03-01.20.00.000000,1732,0.0,0.0,0.0,18.9,18.31,20.9,0.0,0.0,0.0
2021-06-03-01.25.00.000000,1733,0.0,0.0,0.0,18.9,18.34,20.9,0.0,0.0,0.0
2021-06-03-01.30.00.000000,1734,0.0,0.0,0.0,18.9,18.36,20.9,0.0,0.0,0.0
2021-06-03-01.35.00.000000,1735,0.0,0.0,0.0,19.0,18.38,21.0,0.0,0.0,0.0
2021-06-03-01.40.00.000000,1736,0.0,0.0,0.0,19.0,18.41,21.0,0.0,0.0,0.0
2021-06-03-01.45.00.000000,1737,0.0,0.0,0.0,19.0,18.43,21.0,0.0,0.0,0.0
2021-06-03-01.50.00.000000,1738,0.0,0.0,0.0,19.0,18.46,21.0,0.0,0.0,0.0
2021-06-03-01.55.00.000000,1739,0.0,0.0,0.0,19.1,18.48,21.1,0.0,0.0,0.0
2021-06-03-02.00.00.000000,1740,0.0,0.0,0.0,19.1,18.51,21.1,0.0,0.0,0.0
2021-06-03-02.05.00.000000,1741,0.0,0.0,0.0,19.1,18.56,21.2,0.0,0.0,0.0
2021-06-03-02.10.00.000000,1742,0.0,0.0,0.0,19.2,18.61,21.2,0.0,0.0,0.0
2021-06-03-02.15.00.000000,1743,0.0,0.0,0.0,19.2,18.66,21.3,0.0,0.0,0.0
2021-06-03-02.20.00.000000,1744,0.0,0.0,0.0,19.3,18.71,21.3,0.0,0.0,0.0
2021-06-03-02.25.00.000000,1745,0.0,0.0,0.0,19.3,18.76,21.4,0.0,0.0,0.0
2021-06-03-02.30.00.000000,1746,0.0,0.0,0.0,19.4,18.81,21.4,0.0,0.0,0.0
2021-06-03-02.35.00.000000,1747,0.0,0.0,0.0,19.4,18.86,21.5,0.0,0.0,0.0
2021-06-03-02.40.00.000000,1748,0.0,0.0,0.0,19.5,18.91,21.6,0.0,0.0,0.0
2021-06-03-02.45.00.000000,1749,0.0,0.0,0.0,19.6,18.97,21.6,0.0,0.0,0.0
2021-06-12-22.40.00.000000,4580,0.0,0.0,0.0,19.1,18.53,21.1,0.0,0.0,0.0
2021-06-12-22.45.00.000000,4581,0.0,0.0,0.0,19.1,18.51,21.1,0.0,0.0,0.0
2021-06-12-22.50.00.000000,4582,0.0,0.0,0.0,19.1,18.49,21.1,0.0,0.0,0.0
2021-06-12-22.55.00.000000,4583,0.0,0.0,0.0,19.0,18.47,21.1,0.0,0.0,0.0
2021-06-12-23.00.00.000000,4584,0.0,0.0,0.0,19.0,18.46,21.0,0.0,0.0,0.0
2021-06-12-23.05.00.000000,4585,0.0,0.0,0.0,19.0,18.43,21.0,0.0,0.0,0.0
2021-06-12-23.10.00.000000,4586,0.0,0.0,0.0,19.0,18.4,21.0,0.0,0.0,0.0
2021-06-12-23.15.00.000000,4587,0.0,0.0,0.0,18.9,18.38,21.0,0.0,0.0,0.0
2021-06-12-23.20.00.000000,4588,0.0,0.0,0.0,18.9,18.35,20.9,0.0,0.0,0.0
2021-06-12-23.25.00.000000,4589,0.0,0.0,0.0,18.9,18.33,20.9,0.0,0.0,0.0
2021-06-12-23.30.00.000000,4590,0.0,0.0,0.0,18.9,18.3,20.9,0.0,0.0,0.0
2021-06-12-23.35.00.000000,4591,0.0,0.0,0.0,18.8,18.27,20.8,0.0,0.0,0.0
2021-06-12-23.40.00.000000,4592,0.0,0.0,0.0,18.8,18.25,20.8,0.0,0.0,0.0
2021-06-12-23.45.00.000000,4593,0.0,0.0,0.0,18.8,18.22,20.8,0.0,0.0,0.0
2021-06-12-23.50.00.000000,4594,0.0,0.0,0.0,18.8,18.2,20.7,0.0,0.0,0.0
2021-06-12-23.55.00.000000,4595,0.0,0.0,0.0,18.7,18.17,20.7,0.0,0.0,0.0
2021-06-13-00.00.00.000000,4596,0.0,0.0,0.0,18.7,18.14,20.7,0.0,0.0,0.0
2021-06-13-00.05.00.000000,4597,0.0,0.0,0.0,18.7,18.17,20.7,0.0,0.0,0.0
2021-06-13-00.10.00.000000,4598,0.0,0.0,0.0,18.7,18.19,20.7,0.0,0.0,0.0
2021-06-13-00.15.00.000000,4599,0.0,0.0,0.0,18.8,18.21,20.8,0.0,0.0,0.0
2021-06-13-00.20.00.000000,4600,0.0,0.0,0.0,18.8,18.23,20.8,0.0,0.0,0.0
2021-06-13-00.25.00.000000,4601,0.0,0.0,0.0,18.8,18.25,20.8,0.0,0.0,0.0
2021-06-13-00.30.00.000000,4602,0.0,0.0,0.0,18.8,18.27,20.8,0.0,0.0,0.0
2021-06-13-00.35.00.000000,4603,0.0,0.0,0.0,18.9,18.29,20.9,0.0,0.0,0.0
2021-06-13-00.40.00.000000,4604,0.0,0.0,0.0,18.9,18.31,20.9,0.0,0.0,0.0
2021-06-13-00.45.00.000000,4605,0.0,0.0,0.0,18.9,18.33,20.9,0.0,0.0,0.0
2021-06-13-00.50.00.000000,4606,0.0,0.0,0.0,18.9,18.35,20.9,0.0,0.0,0.0
2021-06-13-00.55.00.000000,4607,0.0,0.0,0.0,18.9,18.37,20.9,0.0,0.0,0.0
2021-06-13-01.00.00.000000,4608,0.0,0.0,0.0,19.0,18.39,21.0,0.0,0.0,0.0
2021-06-13-01.05.00.000000,4609,0.0,0.0,0.0,21.1,20.48,23.4,0.0,0.0,0.0
2021-06-13-01.10.00.000000,4610,0.0,0.0,0.0,21.1,20.51,23.4,0.0,0.0,0.0
2021-06-13-01.15.00.000000,4611,0.0,0.0,0.0,21.2,20.53,23.4,0.0,0.0,0.0
2021-06-13-01.20.00.000000,4612,0.0,0.0,0.0,21.2,20.56,23.4,0.0,0.0,0.0
2021-06-13-01.25.00.000000,4613,0.0,0.0,0.0,21.2,20.58,23.5,0.0,0.0,0.0
2021-06-13-01.30.00.000000,4614,0.0,0.0,0.0,21.2,20.61,23.5,0.0,0.0,0.0
2021-06-13-01.35.00.000000,4615,0.0,0.0,0.0,21.3,20.63,23.5,0.0,0.0,0.0
2021-06-13-01.40.00.000000,4616,0.0,0.0,0.0,21.3,20.65,23.6,0.0,0.0,0.0
2021-06-13-01.45.00.000000,4617,0.0,0.0,0.0,21.3,20.68,23.6,0.0,0.0,0.0
2021-06-13-01.50.00.000000,4618,0.0,0.0,0.0,21.3,20.7,23.6,0.0,0.0,0.0
2021-06-13-01.55.00.000000,4619,0.0,0.0,0.0,21.4,20.73,23.6,0.0,0.0,0.0
2021-06-13-02.00.00.000000,4620,0.0,0.0,0.0,21.4,20.75,23.7,0.0,0.0,0.0
2021-06-13-02.05.00.000000,4621,0.0,0.0,0.0,21.4,20.8,23.7,0.0,0.0,0.0
2021-06-13-02.10.00.000000,4622,0.0,0.0,0.0,21.5,20.85,23.8,0.0,0.0,0.0
2021-06-13-02.15.00.000000,4623,0.0,0.0,0.0,21.6,20.9,23.8,0.0,0.0,0.0
2021-06-13-02.20.00.000000,4624,0.0,0.0,0.0,21.6,20.96,23.9,0.0,0.0,0.0
2021-06-13-02.25.00.000000,4625,0.0,0.0,0.0,21.7,21.01,24.0,0.0,0.0,0.0
2021-06-13-02.30.00.000000,4626,0.0,0.0,0.0,21.7,21.06,24.0,0.0,0.0,0.0
2021-06-13-02.35.00.000000,4627,0.0,0.0,0.0,21.8,21.11,24.1,0.0,0.0,0.0
2021-06-13-02.40.00.000000,4628,0.0,0.0,0.0,21.8,21.16,24.1,0.0,0.0,0.0
2021-06-13-02.45.00.000000,4629,0.0,0.0,0.0,21.9,21.21,24.2,0.0,0.0,0.0
2021-06-13-02.50.00.000000,4630,0.0,0.0,0.0,21.9,21.26,24.3,0.0,0.0,0.0
2021-06-13-02.55.00.000000,4631,0.0,0.0,0.0,22.0,21.31,24.3,0.0,0.0,0.0
2021-06-13-03.00.00.000000,4632,0.0,0.0,0.0,22.0,21.36,24.4,0.0,0.0,0.0
2021-06-13-03.05.00.000000,4633,0.0,0.0,0.0,22.2,21.49,24.5,0.0,0.0,0.0
2021-06-13-03.10.00.000000,4634,0.0,0.0,0.0,22.3,21.62,24.7,0.0,0.0,0.0
2021-06-13-03.15.00.000000,4635,0.0,0.0,0.0,22.4,21.75,24.8,0.0,0.0,0.0
2021-06-13-03.20.00.000000,4636,0.0,0.0,0.0,22.6,21.88,25.0,0.0,0.0,0.0
2021-06-13-03.25.00.000000,4637,0.0,0.0,0.0,22.7,22.01,25.1,0.0,0.0,0.0
2021-06-13-03.30.00.000000,4638,0.0,0.0,0.0,22.8,22.14,25.3,0.0,0.0,0.0
2021-06-13-03.35.00.000000,4639,0.0,0.0,0.0,23.0,22.27,25.4,0.0,0.0,0.0
2021-06-13-03.40.00.000000,4640,0.0,0.0,0.0,23.1,22.4,25.6,0.0,0.0,0.0
2021-06-13-03.45.00.000000,4641,0.0,0.0,0.0,23.2,22.53,25.7,0.0,0.0,0.0
2021-06-13-03.50.00.000000,4642,0.0,0.0,0.0,23.4,22.66,25.9,0.0,0.0,0.0
2021-06-13-03.55.00.000000,4643,0.0,0.0,0.0,23.5,22.79,26.0,0.0,0.0,0.0
2021-06-13-04.00.00.000000,4644,0.0,0.0,0.0,23.6,22.92,26.2,0.0,0.0,0.0
2021-06-13-04.05.00.000000,4645,0.0,0.0,0.0,23.7,23.01,26.3,0.0,0.0,0.0
2021-06-13-04.10.00.000000,4646,0.0,0.0,0.0,23.8,23.1,26.4,0.0,0.0,0.0
2021-06-13-04.15.00.000000,4647,0.0,0.0,0.0,23.9,23.19,26.5,0.0,0.0,0.0
2021-06-13-04.20.00.000000,4648,0.0,0.0,0.0,24.0,23.28,26.6,0.0,0.0,0.0
2021-06-13-04.25.00.000000,4649,0.0,0.0,0.0,24.1,23.37,26.7,0.0,0.0,0.0
2021-06-13-04.30.00.000000,4650,0.0,0.0,0.0,24.2,23.46,26.8,0.0,0.0,0.0
2021-06-13-04.35.00.000000,4651,0.0,0.0,0.0,24.3,23.56,26.9,0.0,0.0,0.0
2021-06-13-04.40.00.000000,4652,0.0,0.0,0.0,24.4,23.65,27.0,0.0,0.0,0.0
2021-06-13-04.45.00.000000,4653,0.0,0.0,0.0,24.5,23.74,27.1,0.0,0.0,0.0
2021-06-13-04.50.00.000000,4654,0.0,0.0,0.0,24.6,23.83,27.2,0.0,0.0,0.0
2021-06-13-04.55.00.000000,4655,0.0,0.0,0.0,24.7,23.92,27.3,0.0,0.0,0.0
2021-06-13-05.00.00.000000,4656,0.0,0.0,0.0,24.8,24.01,27.4,0.0,0.0,0.0
2021-06-13-05.05.00.000000,4657,0.0,0.0,0.0,25.0,24.26,27.7,0.0,0.0,0.0
2021-06-13-05.10.00.000000,4658,0.0,0.0,0.0,25.3,24.51,28.0,0.0,0.0,0.0
2021-06-13-05.15.00.000000,4659,0.0,0.0,0.0,25.5,24.75,28.3,0.0,0.0,0.0
2021-06-13-05.20.00.000000,4660,0.0,0.0,0.0,25.8,25.0,28.5,0.0,0.0,0.0
2021-06-13-05.25.00.000000,4661,0.0,0.0,0.0,26.0,25.25,28.8,0.0,0.0,0.0
2021-06-13-05.30.00.000000,4662,0.0,0.0,0.0,26.3,25.5,29.1,0.0,0.0,0.0
2021-06-13-05.35.00.000000,4663,0.0,0.0,0.0,26.5,25.75,29.4,0.0,0.0,0.0
2021-06-13-05.40.00.000000,4664,0.0,0.0,0.0,26.8,25.99,29.7,0.0,0.0,0.0
2021-06-13-05.45.00.000000,4665,0.0,0.0,0.0,27.1,26.24,30.0,0.0,0.0,0.0
2021-06-13-05.50.00.000000,4666,0.0,0.0,0.0,27.3,26.49,30.2,0.0,0.0,0.0
2021-06-13-05.55.00.000000,4667,0.0,0.0,0.0,27.6,26.74,30.5,0.0,0.0,0.0
2021-06-13-06.00.00.000000,4668,0.0,0.0,0.0,27.8,26.99,30.8,0.0,0.0,0.0
2021-06-13-06.05.00.000000,4669,0.0,0.0,0.0,28.0,27.18,31.0,0.0,0.0,0.0
2021-06-13-06.10.00.000000,4670,0.0,0.0,0.0,28.2,27.38,31.3,0.0,0.0,0.0
2021-06-13-06.15.00.000000,4671,0.0,0.0,0.0,28.4,27.58,31.5,0.0,0.0,0.0
2021-06-13-06.20.00.000000,4672,0.0,0.0,0.0,28.6,27.77,31.7,0.0,0.0,0.0
2021-06-13-06.25.00.000000,4673,0.0,0.0,0.0,28.8,27.97,31.9,0.0,0.0,0.0
2021-06-13-06.30.00.000000,4674,30.2,774.3,20.4,32.8,36.36,32.8,118.1,102.5,83.77
2021-06-13-06.35.00.000000,4675,44.9,782.9,30.5,32.9,36.54,32.3,107.5,117.2,124.93
2021-06-13-06.40.00.000000,4676,58.6,792.5,40.1,33.1,36.77,32.2,114.5,136.4,164.36
2021-06-13-06.45.00.000000,4677,87.9,806.3,60.4,33.5,37.14,32.1,129.7,160.6,247.94
2021-06-13-06.50.00.000000,4678,119.2,814.4,82.3,33.9,37.67,32.5,164.4,203.1,337.64
2021-06-13-06.55.00.000000,4679,152.6,821.4,106.6,34.3,38.12,32.9,201.5,248.1,437.11
2021-06-13-07.00.00.000000,4680,189.1,825.3,132.6,34.8,38.59,33.0,240.9,295.6,543.84
2021-06-13-07.05.00.000000,4681,226.8,830.1,159.8,35.2,39.03,33.0,282.6,345.2,655.75
2021-06-13-07.10.00.000000,4682,267.5,829.6,188.3,35.7,39.63,33.0,326.7,396.8,772.67
2021-06-13-07.15.00.000000,4683,307.8,832.6,217.6,36.5,40.51,33.0,370.0,446.2,892.61
2021-06-13-07.20.00.000000,4684,350.4,830.8,247.1,37.4,41.47,33.0,413.1,494.3,1013.57
2021-06-13-07.25.00.000000,4685,392.4,828.1,276.1,38.3,42.46,33.0,456.5,541.5,1132.57
2021-06-13-07.30.00.000000,4686,435.6,822.6,304.4,39.3,43.57,33.2,503.2,591.4,1248.83
2021-06-13-07.35.00.000000,4687,479.2,817.6,332.4,40.2,44.64,33.8,552.6,643.2,1363.49
2021-06-13-07.40.00.000000,4688,525.6,809.4,360.5,41.5,46.07,34.3,603.3,695.2,1478.82
2021-06-13-07.45.00.000000,4689,572.1,800.9,388.7,42.9,47.6,35.1,653.5,746.1,1594.63
2021-06-13-07.50.00.000000,4690,612.4,792.8,412.4,44.6,49.45,35.6,693.5,785.7,1691.71
2021-06-13-07.55.00.000000,4691,640.5,787.7,428.5,46.4,51.54,36.6,723.7,813.9,1757.78
2021-06-13-08.00.00.000000,4692,660.1,781.3,437.4,48.5,53.84,37.5,744.3,831.3,1794.37
2021-06-13-08.05.00.000000,4693,674.1,775.8,443.5,50.5,56.01,38.6,763.1,847.2,1819.3
2021-06-13-08.10.00.000000,4694,688.4,770.7,449.9,52.0,57.73,40.1,779.9,862.1,1845.3
2021-06-13-08.15.00.000000,4695,700.5,766.7,455.9,52.5,58.29,41.8,795.3,875.8,1870.16
2021-06-13-08.20.00.000000,4696,711.5,764.1,461.4,52.1,57.84,43.6,809.4,888.1,1892.4
2021-06-13-08.25.00.000000,4697,716.1,766.7,465.3,51.2,56.88,44.8,822.6,899.3,1908.5
2021-06-13-08.30.00.000000,4698,713.6,773.6,467.3,50.7,56.26,45.3,835.1,909.9,1916.62
2021-06-13-08.35.00.000000,4699,706.0,783.8,468.0,50.6,56.14,45.4,847.1,920.3,1919.4
2021-06-13-08.40.00.000000,4700,700.3,789.7,468.0,50.6,56.14,45.6,858.3,930.2,1919.55
2021-06-13-08.45.00.000000,4701,695.9,794.1,467.7,50.6,56.14,46.0,868.5,939.7,1918.21
2021-06-13-08.50.00.000000,4702,691.8,797.3,467.4,50.6,56.22,46.5,877.7,948.7,1916.97
2021-06-13-08.55.00.000000,4703,685.7,801.4,466.9,51.0,56.58,47.0,886.3,957.4,1915.04
2021-06-13-09.00.00.000000,4704,681.3,804.9,466.8,51.3,56.95,47.2,894.6,965.4,1914.59
2021-06-13-09.05.00.000000,4705,678.6,807.6,466.5,51.9,57.55,47.5,902.1,972.2,1913.52
2021-06-13-09.10.00.000000,4706,678.2,808.9,466.3,51.9,57.55,47.8,908.9,978.0,1912.63
2021-06-13-09.15.00.000000,4707,678.5,809.3,466.4,51.9,57.55,48.2,914.5,983.0,1912.8
2021-06-13-09.20.00.000000,4708,678.2,810.0,466.4,52.1,57.86,48.3,919.9,988.7,1913.01
2021-06-13-09.25.00.000000,4709,678.2,810.7,466.0,52.8,58.59,48.6,925.1,994.6,1911.41
2021-06-13-09.30.00.000000,4710,677.3,811.2,466.0,53.4,59.32,49.0,930.0,1000.1,1911.18
2021-06-13-09.35.00.000000,4711,676.6,810.9,466.0,53.5,59.44,49.4,933.8,1003.6,1911.3
2021-06-13-09.40.00.000000,4712,677.0,810.4,466.1,53.6,59.51,49.5,936.7,1005.5,1911.37
2021-06-13-09.45.00.000000,4713,676.9,810.1,465.9,53.9,59.88,49.6,938.9,1006.0,1910.7
2021-06-13-09.50.00.000000,4714,678.4,808.4,465.6,54.3,60.24,49.8,940.7,1005.2,1909.38
2021-06-13-09.55.00.000000,4715,678.7,807.0,466.0,54.5,60.54,49.4,941.7,1003.5,1911.27
2021-06-13-10.00.00.000000,4716,680.6,805.3,465.8,54.5,60.54,49.1,942.0,1001.7,1910.12
2021-06-13-10.05.00.000000,4717,682.0,804.9,466.1,54.5,60.54,48.4,941.7,1000.1,1911.5
2021-06-13-10.10.00.000000,4718,682.8,804.9,465.8,54.5,60.54,48.6,941.2,1000.0,1910.25
2021-06-13-10.15.00.000000,4719,681.9,806.0,465.8,54.5,60.54,48.2,941.2,1000.4,1910.4
2021-06-13-10.20.00.000000,4720,680.4,808.2,465.9,54.5,60.54,48.4,941.1,1001.8,1910.44
2021-06-13-10.25.00.000000,4721,678.3,809.5,465.9,54.5,60.54,47.8,941.3,1002.3,1910.65
2021-06-13-10.30.00.000000,4722,678.3,809.3,466.2,54.5,60.54,48.0,941.3,1002.2,1911.77
2021-06-13-10.35.00.000000,4723,678.5,807.6,465.8,54.5,60.54,47.8,941.0,1000.7,1910.2
2021-06-13-10.40.00.000000,4724,680.7,805.3,465.8,54.5,60.54,47.9,940.3,998.4,1910.26
2021-06-13-10.45.00.000000,4725,681.8,804.2,465.6,54.5,60.54,47.8,939.7,997.1,1909.13
2021-06-13-10.50.00.000000,4726,682.1,803.6,465.4,54.5,60.54,47.5,939.0,997.7,1908.36
2021-06-13-10.55.00.000000,4727,682.0,804.1,465.5,54.5,60.54,47.7,938.4,1000.0,1908.81
2021-06-13-11.00.00.000000,4728,682.3,804.2,465.4,54.5,60.54,47.6,937.6,1002.1,1908.23
2021-06-13-11.05.00.000000,4729,682.3,804.5,465.5,54.5,60.54,47.5,936.9,1002.4,1908.64
2021-06-13-11.10.00.000000,4730,681.5,804.9,465.1,54.5,60.54,47.0,936.6,1002.7,1907.29
2021-06-13-11.15.00.000000,4731,678.3,806.5,465.4,54.5,60.54,46.5,936.1,1002.7,1908.21
2021-06-13-11.20.00.000000,4732,675.0,809.7,465.0,54.4,60.42,46.3,935.4,1003.1,1906.65
2021-06-13-11.25.00.000000,4733,672.6,812.7,465.0,54.3,60.32,46.2,934.7,1004.1,1906.76
2021-06-13-11.30.00.000000,4734,671.6,814.6,465.2,54.1,60.06,46.2,934.4,1006.2,1907.58
2021-06-13-11.35.00.000000,4735,669.5,816.8,465.6,54.1,60.03,46.2,934.0,1008.8,1909.05
2021-06-13-11.40.00.000000,4736,668.5,818.4,465.6,54.0,59.94,46.2,933.9,1010.0,1909.01
2021-06-13-11.45.00.000000,4737,667.5,819.7,465.2,54.0,59.97,46.2,933.7,1010.1,1907.49
2021-06-13-11.50.00.000000,4738,666.7,820.0,465.4,54.1,60.05,46.2,933.7,1010.5,1908.43
2021-06-13-11.55.00.000000,4739,664.2,822.1,465.3,54.3,60.23,46.2,933.4,1011.7,1907.62
2021-06-13-12.00.00.000000,4740,660.9,825.7,465.0,54.5,60.47,46.2,932.8,1012.5,1906.47
2021-06-13-12.05.00.000000,4741,660.8,827.8,464.5,54.5,60.54,46.5,932.2,1012.9,1904.64
2021-06-13-12.10.00.000000,4742,662.3,827.6,464.8,54.5,60.54,46.8,931.9,1012.6,1905.7
2021-06-13-12.15.00.000000,4743,664.4,825.9,464.8,54.5,60.54,47.0,931.1,1012.4,1905.7
2021-06-13-12.20.00.000000,4744,664.0,825.3,464.8,54.5,60.54,47.1,930.2,1012.7,1905.7
2021-06-13-12.25.00.000000,4745,662.9,825.7,464.8,54.5,60.54,47.2,929.1,1013.4,1905.84
2021-06-13-12.30.00.000000,4746,661.9,827.1,465.2,54.5,60.54,47.3,929.3,1014.4,1907.08
2021-06-13-12.35.00.000000,4747,663.8,825.3,465.2,54.5,60.54,47.3,929.8,1013.2,1907.33
2021-06-13-12.40.00.000000,4748,666.4,822.7,465.0,54.5,60.54,47.3,930.7,1010.3,1906.35
2021-06-13-12.45.00.000000,4749,671.2,817.3,464.7,54.6,60.59,47.4,931.1,1006.1,1905.26
2021-06-13-12.50.00.000000,4750,675.5,813.5,464.8,54.9,60.93,47.7,931.2,1002.1,1905.62
2021-06-13-12.55.00.000000,4751,678.1,811.2,465.1,55.2,61.29,47.8,931.7,999.6,1906.9
2021-06-13-13.00.00.000000,4752,678.4,810.8,465.5,55.5,61.61,48.0,933.1,999.1,1908.36
2021-06-13-13.05.00.000000,4753,677.5,809.4,465.5,55.5,61.64,48.0,936.0,1000.5,1908.51
2021-06-13-13.10.00.000000,4754,676.9,809.2,465.0,55.5,61.64,48.2,938.1,1001.5,1906.3
2021-06-13-13.15.00.000000,4755,677.7,808.1,464.7,55.5,61.64,48.3,938.7,1001.1,1904.87
2021-06-13-13.20.00.000000,4756,678.2,808.2,464.6,55.5,61.64,48.4,939.4,1000.6,1904.59
2021-06-13-13.25.00.000000,4757,678.0,807.8,464.4,55.5,61.64,48.4,941.1,1000.0,1903.84
2021-06-13-13.30.00.000000,4758,678.0,806.7,464.2,55.5,61.64,48.4,943.5,998.0,1902.93
2021-06-13-13.35.00.000000,4759,679.5,803.4,463.9,55.5,61.65,48.7,943.4,994.1,1901.88
2021-06-13-13.40.00.000000,4760,686.1,795.7,464.7,55.7,61.85,48.9,943.1,991.6,1905.01
2021-06-13-13.45.00.000000,4761,690.2,792.3,465.3,56.0,62.21,49.2,944.1,991.9,1907.35
2021-06-13-13.50.00.000000,4762,693.7,790.6,465.8,56.4,62.57,49.3,946.4,995.0,1909.6
2021-06-13-13.55.00.000000,4763,694.0,789.9,466.0,56.5,62.74,49.5,948.9,998.3,1910.33
2021-06-13-14.00.00.000000,4764,695.7,788.7,465.9,56.5,62.74,49.5,952.1,1002.2,1909.79
2021-06-13-14.05.00.000000,4765,692.7,792.2,466.1,56.5,62.74,49.5,954.7,1004.3,1910.49
2021-06-13-14.10.00.000000,4766,687.6,799.9,465.6,56.5,62.74,49.5,955.6,1006.4,1908.57
2021-06-13-14.15.00.000000,4767,686.6,800.7,466.0,56.5,62.74,49.5,955.2,1007.1,1910.13
2021-06-13-14.20.00.000000,4768,689.7,797.4,465.8,56.5,62.74,49.5,956.6,1008.4,1909.49
2021-06-13-14.25.00.000000,4769,693.7,792.6,466.3,56.5,62.74,49.5,959.4,1008.5,1911.25
2021-06-13-14.30.00.000000,4770,691.1,795.1,465.6,56.5,62.74,49.5,961.7,1008.3,1908.46
2021-06-13-14.35.00.000000,4771,688.6,797.6,465.7,56.5,62.74,49.5,961.8,1007.1,1908.84
2021-06-13-14.40.00.000000,4772,688.9,797.6,465.8,56.5,62.74,49.5,960.6,1005.1,1909.31
2021-06-13-14.45.00.000000,4773,691.1,795.8,466.4,56.5,62.74,49.5,960.0,1003.5,1911.93
2021-06-13-14.50.00.000000,4774,690.9,795.5,466.5,56.5,62.74,49.5,961.3,1005.4,1912.31
2021-06-13-14.55.00.000000,4775,689.6,796.1,466.0,56.5,62.74,49.5,962.2,1007.4,1910.16
2021-06-13-15.00.00.000000,4776,687.7,797.7,465.5,56.5,62.74,49.5,961.8,1008.2,1907.9
2021-06-13-15.05.00.000000,4777,688.1,797.2,465.1,56.5,62.74,49.5,959.1,1004.7,1906.51
2021-06-13-15.10.00.000000,4778,688.8,796.6,465.6,56.5,62.74,49.5,955.3,998.6,1908.24
2021-06-13-15.15.00.000000,4779,688.3,795.7,465.9,56.5,62.74,49.5,952.4,994.1,1909.66
2021-06-13-15.20.00.000000,4780,688.5,795.8,465.8,56.5,62.74,49.5,950.8,992.9,1909.23
2021-06-13-15.25.00.000000,4781,688.7,795.6,464.9,56.5,62.74,49.5,949.6,992.7,1905.63
2021-06-13-15.30.00.000000,4782,690.6,795.2,464.3,56.5,62.74,49.5,947.2,992.1,1902.87
2021-06-13-15.35.00.000000,4783,690.5,794.5,464.6,56.5,62.74,49.9,944.1,990.7,1904.01
2021-06-13-15.40.00.000000,4784,690.3,795.3,465.7,56.5,62.74,50.2,941.8,990.2,1908.63
2021-06-13-15.45.00.000000,4785,690.2,795.1,466.7,56.5,62.74,50.3,938.6,987.9,1912.76
2021-06-13-15.50.00.000000,4786,692.2,794.4,467.2,56.5,62.74,50.2,933.3,981.9,1914.71
2021-06-13-15.55.00.000000,4787,694.2,792.0,467.4,56.5,62.74,50.0,927.3,976.3,1915.52
2021-06-13-16.00.00.000000,4788,698.5,787.8,467.6,56.5,62.74,49.9,920.9,970.0,1916.22
2021-06-13-16.05.00.000000,4789,700.5,785.3,467.9,56.5,62.74,49.8,914.5,963.9,1917.52
2021-06-13-16.10.00.000000,4790,701.5,785.3,467.9,56.6,62.86,50.0,907.1,955.8,1917.41
2021-06-13-16.15.00.000000,4791,701.4,786.6,467.7,56.6,62.86,50.0,899.3,946.9,1916.75
